poem_id,author,song_title,rank,lemma,tfidf_score
63,Лилјана Дирјан,Пурпур,2,остава,0.2259
63,Лилјана Дирјан,Пурпур,3,трага,0.2259
63,Лилјана Дирјан,Пурпур,4,снег,0.1958
63,Лилјана Дирјан,Пурпур,5,ирвас,0.1781
63,Лилјана Дирјан,Пурпур,6,оганче,0.1781
63,Лилјана Дирјан,Пурпур,7,придружен,0.1781
63,Лилјана Дирјан,Пурпур,8,четворка,0.1781
63,Лилјана Дирјан,Пурпур,9,запалува,0.1683
63,Лилјана Дирјан,Пурпур,10,милја,0.1683
64,Матеја Матевски,Свети Трифун,1,твој,0.2106
64,Матеја Матевски,Свети Трифун,2,врзе,0.2011
64,Матеја Матевски,Свети Трифун,3,подучува,0.1864
64,Матеја Матевски,Свети Трифун,4,време,0.1824
64,Матеја Матевски,Свети Трифун,5,затвори,0.1813
64,Матеја Матевски,Свети Трифун,6,зрачен,0.169
64,Матеја Матевски,Свети Трифун,7,лик,0.1684
64,Матеја Матевски,Свети Трифун,8,клука,0.1633
64,Матеја Матевски,Свети Трифун,9,слези,0.1633
64,Матеја Матевски,Свети Трифун,10,лоза,0.1485
65,Петре М. Андреевски,Ко да беше лани,1,твој,0.2749
65,Петре М. Андреевски,Ко да беше лани,2,пошти,0.2433
65,Петре М. Андреевски,Ко да беше лани,3,бајрактар,0.23
