author,song_title,word,lemma,pos,xpos,feats
Богомил Ѓузел,IX,треба,треба,VERB,Vopip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,загриземе,загризем,VERB,Vmeip1p-n,Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,родната,родна,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Богомил Ѓузел,IX,грутка,грутка,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Богомил Ѓузел,IX,корава,корав,ADJ,Afpfs-n,Definite=Ind|Degree=Pos|Gender=Fem|Number=Sing
Богомил Ѓузел,IX,корка,корка,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Богомил Ѓузел,IX,леб,леб,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,треба,треба,VERB,Vopip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,загриземе,загризем,VERB,Vmeip1p-n,Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,суровиот,суров,ADJ,Afpms-y,Definite=Def|Degree=Pos|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,корен,корен,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,допреме,допре,VERB,Vmeip1p-n,Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,древниот,древен,ADJ,Afpms-y,Definite=Def|Degree=Pos|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,сок,сок,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,назад,назад,ADV,Rgp,Degree=Pos
Богомил Ѓузел,IX,родната,роден,ADJ,Ap-fs-y,Definite=Def|Gender=Fem|Number=Sing|VerbForm=Part
Богомил Ѓузел,IX,птица,птица,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Богомил Ѓузел,IX,штο,штο,VERB,Q-s,
Богомил Ѓузел,IX,можеби,можеби,ADV,Rdp,AdvType=Mod|Degree=Pos
Богомил Ѓузел,IX,чува,чува,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,нашиот,наш,ADJ,As-ms-y,Definite=Def|Gender=Masc|Number=Sing|Poss=Yes
Богомил Ѓузел,IX,живот,живот,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,јајцето,јајце,NOUN,Ncnsny,Case=Nom|Definite=Def|Gender=Neut|Number=Sing
Богомил Ѓузел,IX,снесува,снесува,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,назад,назад,ADV,Rgp,Degree=Pos
Богомил Ѓузел,IX,наште,наш,ADJ,As--p-n,Definite=Ind|Number=Plur|Poss=Yes
Богомил Ѓузел,IX,поранешни,поранешен,ADJ,Ag--p-n,Definite=Ind|Number=Plur
Богомил Ѓузел,IX,животи,живот,NOUN,Ncmpnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Plur
Богомил Ѓузел,IX,постои,постои,VERB,Vmeip3s-n,Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,движење,движење,NOUN,Ncnsnn,Case=Nom|Definite=Ind|Gender=Neut|Number=Sing
Богомил Ѓузел,IX,една,еден,ADJ,Ag-fs-n,Definite=Ind|Gender=Fem|Number=Sing
Богомил Ѓузел,IX,насока,насока,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Богомил Ѓузел,IX,движење,движење,NOUN,Ncnsnn,Case=Nom|Definite=Ind|Gender=Neut|Number=Sing
Богомил Ѓузел,IX,повторува,повторува,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,патувањето,патување,NOUN,Ncnsny,Case=Nom|Definite=Def|Gender=Neut|Number=Sing
Богомил Ѓузел,IX,пополнуваме,пополнува,VERB,Vmpip1p-n,Aspect=Prog|Mood=Ind|Number=Plur|Person=1|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,просторите,простор,NOUN,Ncmpny,Case=Nom|Definite=Def|Gender=Masc|Number=Plur
Богомил Ѓузел,IX,присутни,присутен,ADJ,Afp-p-n,Definite=Ind|Degree=Pos|Number=Plur
Богомил Ѓузел,IX,отсутни,отсутен,ADJ,Afp-p-n,Definite=Ind|Degree=Pos|Number=Plur
Богомил Ѓузел,IX,секогаш,секогаш,ADV,Rgp,Degree=Pos|PronType=Tot
Богомил Ѓузел,IX,потаму,таму,ADV,Rgc,Degree=Cmp
Богомил Ѓузел,IX,климите,клима,NOUN,Ncfpny,Case=Nom|Definite=Def|Gender=Fem|Number=Plur
Богомил Ѓузел,IX,годишните,годишен,ADJ,Ag--p-y,Definite=Def|Number=Plur
Богомил Ѓузел,IX,доби,добие,VERB,Vmeia-s-n,Aspect=Perf|Mood=Ind|Number=Sing|Polarity=Pos|Tense=Past
Богомил Ѓузел,IX,можат,може,VERB,Vopip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,збришат,збрише,VERB,Vmeip3p-n,Aspect=Perf|Mood=Ind|Number=Plur|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,назад,назад,ADV,Rgp,Degree=Pos
Богомил Ѓузел,IX,истото,ист,ADJ,Ag-ns-y,Definite=Def|Gender=Neut|Number=Sing
Богомил Ѓузел,IX,клаустрофобично,клаустробичен,ADJ,Afpns-n,Definite=Ind|Degree=Pos|Gender=Neut|Number=Sing
Богомил Ѓузел,IX,небо,небо,NOUN,Ncnsnn,Case=Nom|Definite=Ind|Gender=Neut|Number=Sing
Богомил Ѓузел,IX,кајшто,кајшто,ADV,Rgp,Degree=Pos
Богомил Ѓузел,IX,линијата,линија,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Богомил Ѓузел,IX,хоризонтот,хоризонт,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,спојува,спојува,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,линијата,линија,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Богомил Ѓузел,IX,стаклото,стакло,NOUN,Ncnsny,Case=Nom|Definite=Def|Gender=Neut|Number=Sing
Богомил Ѓузел,IX,покрива,покрива,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,градината,градина,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Богомил Ѓузел,IX,сакале,сака,VERB,Vopic-p-n,Aspect=Prog|Mood=Ind|Number=Plur|Polarity=Pos
Богомил Ѓузел,IX,чуваат,чува,VERB,Vmpip3p-n,Aspect=Prog|Mood=Ind|Number=Plur|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,качунки,качунка,NOUN,Ncfpnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Plur
Богомил Ѓузел,IX,свежи,свеж,ADJ,Afp-p-n,Definite=Ind|Degree=Pos|Number=Plur
Богомил Ѓузел,IX,сезони,сезон,NOUN,Ncmpnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Plur
Богомил Ѓузел,IX,славеи,слави,NOUN,Ncmpnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Plur
Богомил Ѓузел,IX,постојано,постојано,ADV,Rgp,Degree=Pos
Богомил Ѓузел,IX,парење,парење,NOUN,Ncnsnn,Case=Nom|Definite=Ind|Gender=Neut|Number=Sing
Богомил Ѓузел,IX,инаку,инаку,ADV,Rdp,Degree=Pos
Богомил Ѓузел,IX,најмал,мал,ADJ,Afsms-n,Definite=Ind|Degree=Sup|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,продув,продув,ADJ,Ag-ms-n,Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,свеж,свеж,ADJ,Afpms-n,Definite=Ind|Degree=Pos|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,воздух,воздух,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,настинале,настине,VERB,Vmeic-p-n,Aspect=Perf|Mood=Ind|Number=Plur|Polarity=Pos
Богомил Ѓузел,IX,навистина,навистина,ADV,Rgp,Degree=Pos
Богомил Ѓузел,IX,пореметиле,поремети,VERB,Vmeic-p-n,Aspect=Perf|Mood=Ind|Number=Plur|Polarity=Pos
Богомил Ѓузел,IX,назад,назад,ADV,Rgp,Degree=Pos
Богомил Ѓузел,IX,ноќите,ноќ,NOUN,Ncfpny,Case=Nom|Definite=Def|Gender=Fem|Number=Plur
Богомил Ѓузел,IX,ѕвезди,ѕвезда,NOUN,Ncfpnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Plur
Богомил Ѓузел,IX,месечина,месечина,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Богомил Ѓузел,IX,протегаат,протега,VERB,Vmpip3p-n,Aspect=Prog|Mood=Ind|Number=Plur|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,длабоко,длабоко,ADV,Rgp,Degree=Pos
Богомил Ѓузел,IX,дното,дно,NOUN,Ncnsny,Case=Nom|Definite=Def|Gender=Neut|Number=Sing
Богомил Ѓузел,IX,времињата,време,NOUN,Ncnpny,Case=Nom|Definite=Def|Gender=Neut|Number=Plur
Богомил Ѓузел,IX,напред,напред,ADV,Rgp,Degree=Pos
Богомил Ѓузел,IX,белиот,бел,ADJ,Afp-p-y,Definite=Def|Degree=Pos|Number=Plur
Богомил Ѓузел,IX,свет,свет,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,навева,навева,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,сезонски,сезонски,ADJ,Afp-p-n,Definite=Ind|Degree=Pos|Number=Plur
Богомил Ѓузел,IX,ветер,ветер,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,неизбежен,неизбежен,ADJ,Afpms-n,Definite=Ind|Degree=Pos|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,драмски,драмски,ADJ,Ag--p-n,Definite=Ind|Number=Plur
Богомил Ѓузел,IX,прогрес,прогрес,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,дејствието,дејствие,NOUN,Ncnsny,Case=Nom|Definite=Def|Gender=Neut|Number=Sing
Богомил Ѓузел,IX,паметењето,паметење,NOUN,Ncnsny,Case=Nom|Definite=Def|Gender=Neut|Number=Sing
Богомил Ѓузел,IX,чудо,чудо,ADJ,Afpns-n,Definite=Ind|Degree=Pos|Gender=Neut|Number=Sing
Богомил Ѓузел,IX,осакатено,осакатен,ADJ,Ap-ns-n,Definite=Ind|Gender=Neut|Number=Sing|VerbForm=Part
Богомил Ѓузел,IX,избришано,избришан,ADJ,Ap-ns-n,Definite=Ind|Gender=Neut|Number=Sing|VerbForm=Part
Богомил Ѓузел,IX,обилството,обилство,NOUN,Ncnsny,Case=Nom|Definite=Def|Gender=Neut|Number=Sing
Богомил Ѓузел,IX,живот,живот,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,права,право,NOUN,Ncnpnn,Case=Nom|Definite=Ind|Gender=Neut|Number=Plur
Богомил Ѓузел,IX,радост,радост,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Богомил Ѓузел,IX,можеме,може,VERB,Vopip1p-n,Aspect=Prog|Mood=Ind|Number=Plur|Person=1|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,слободно,слободно,ADV,Rgp,Degree=Pos
Богомил Ѓузел,IX,дишеме,дише,VERB,Vmpip1p-n,Aspect=Prog|Mood=Ind|Number=Plur|Person=1|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,сегашноста,сегашност,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Богомил Ѓузел,IX,наездите,наезда,NOUN,Ncfpny,Case=Nom|Definite=Def|Gender=Fem|Number=Plur
Богомил Ѓузел,IX,минато,минат,ADJ,Ap-ns-n,Definite=Ind|Gender=Neut|Number=Sing|VerbForm=Part
Богомил Ѓузел,IX,тука,тука,ADV,Rgp,Degree=Pos|PronType=Dem
Богомил Ѓузел,IX,лежи,лежи,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,ковчегот,ковчег,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,времињата,време,NOUN,Ncnpny,Case=Nom|Definite=Def|Gender=Neut|Number=Plur
Богомил Ѓузел,IX,истуреи,истуреи,ADJ,Ap--p-n,Definite=Ind|Number=Plur|VerbForm=Part
Богомил Ѓузел,IX,плажата,плажа,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Богомил Ѓузел,IX,сега,сега,ADV,Rgp,Degree=Pos
Богомил Ѓузел,IX,газиме,гази,VERB,Vmpip1p-n,Aspect=Prog|Mood=Ind|Number=Plur|Person=1|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,богатство,богатство,NOUN,Ncnsnn,Case=Nom|Definite=Ind|Gender=Neut|Number=Sing
Богомил Ѓузел,IX,сведоштва,сведоштво,NOUN,Ncnpnn,Case=Nom|Definite=Ind|Gender=Neut|Number=Plur
Богомил Ѓузел,IX,севозможното,севозможен,ADJ,Afpns-y,Definite=Def|Degree=Pos|Gender=Neut|Number=Sing
Богомил Ѓузел,IX,постоење,постоење,NOUN,Ncnsnn,Case=Nom|Definite=Ind|Gender=Neut|Number=Sing
Богомил Ѓузел,IX,парчето,парче,NOUN,Ncnsny,Case=Nom|Definite=Def|Gender=Neut|Number=Sing
Богомил Ѓузел,IX,амфора,амфора,PROPN,Npmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,исплакнато,исплакнат,ADJ,Ap-ns-y,Definite=Def|Gender=Neut|Number=Sing|VerbForm=Part
Богомил Ѓузел,IX,парче,парче,NOUN,Ncnsnn,Case=Nom|Definite=Ind|Gender=Neut|Number=Sing
Богомил Ѓузел,IX,смекната,смекнат,ADJ,Ap-fs-y,Definite=Def|Gender=Fem|Number=Sing|VerbForm=Part
Богомил Ѓузел,IX,глина,глина,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Богомил Ѓузел,IX,флората,флора,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Богомил Ѓузел,IX,мирис,мирис,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,ќамфор,ќамфор,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,венецот,венец,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,трње,трње,NOUN,Ncnsnn,Case=Nom|Definite=Ind|Gender=Neut|Number=Sing
Богомил Ѓузел,IX,зараснал,зарасне,VERB,Vmeic-smn,Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Polarity=Pos
Богомил Ѓузел,IX,троскот,троски,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,непрооден,непрооден,ADJ,Afpms-n,Definite=Ind|Degree=Pos|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,металот,метал,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,мечот,меч,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,изгризан,изгризан,ADJ,Ap-ms-n,Definite=Ind|Gender=Masc|Number=Sing|VerbForm=Part
Богомил Ѓузел,IX,солта,сол,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Богомил Ѓузел,IX,сирените,сирен,NOUN,Ncmpny,Case=Nom|Definite=Def|Gender=Masc|Number=Plur
Богомил Ѓузел,IX,корабоскрушени,корабоскрушен,ADJ,Ap--p-n,Definite=Ind|Number=Plur|VerbForm=Part
Богомил Ѓузел,IX,косите,кос,NOUN,Ncfpny,Case=Nom|Definite=Def|Gender=Fem|Number=Plur
Богомил Ѓузел,IX,морски,морски,ADJ,Afp-p-n,Definite=Ind|Degree=Pos|Number=Plur
Богомил Ѓузел,IX,треви,трева,NOUN,Ncfpnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Plur
Богомил Ѓузел,IX,измастени,измастен,ADJ,Ap--p-n,Definite=Ind|Number=Plur|VerbForm=Part
Богомил Ѓузел,IX,замрсени,замрсен,ADJ,Ap--p-n,Definite=Ind|Number=Plur|VerbForm=Part
Богомил Ѓузел,IX,нерасплетиво,нерасплетиво,ADV,Rgp,Degree=Pos
Богомил Ѓузел,IX,несмасните,несмасен,ADJ,Afp-p-y,Definite=Def|Degree=Pos|Number=Plur
Богомил Ѓузел,IX,милувања,милување,NOUN,Ncnpnn,Case=Nom|Definite=Ind|Gender=Neut|Number=Plur
Богомил Ѓузел,IX,океанот,океан,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,мекотелите,мекотел,NOUN,Ncmpny,Case=Nom|Definite=Def|Gender=Masc|Number=Plur
Богомил Ѓузел,IX,истечени,истечен,ADJ,Ap--p-n,Definite=Ind|Number=Plur|VerbForm=Part
Богомил Ѓузел,IX,осеката,осека,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Богомил Ѓузел,IX,повлекувањето,повлекува,NOUN,Ncnsny,Case=Nom|Definite=Def|Gender=Neut|Number=Sing
Богомил Ѓузел,IX,морето,море,NOUN,Ncnsny,Case=Nom|Definite=Def|Gender=Neut|Number=Sing
Богомил Ѓузел,IX,историјата,историја,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Богомил Ѓузел,IX,корупките,корупка,NOUN,Ncfpny,Case=Nom|Definite=Def|Gender=Fem|Number=Plur
Богомил Ѓузел,IX,оставени,оставен,ADJ,Ap--p-n,Definite=Ind|Number=Plur|VerbForm=Part
Богомил Ѓузел,IX,цврст,цврст,ADJ,Afpms-n,Definite=Ind|Degree=Pos|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,оклоп,оклоп,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,немуштото,немушт,ADJ,Afpns-y,Definite=Def|Degree=Pos|Gender=Neut|Number=Sing
Богомил Ѓузел,IX,постоење,постоење,NOUN,Ncnsnn,Case=Nom|Definite=Ind|Gender=Neut|Number=Sing
Богомил Ѓузел,IX,присутноста,присутност,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Богомил Ѓузел,IX,немушта,немушта,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Богомил Ѓузел,IX,животот,живот,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,говори,говори,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,постоењето,постоење,NOUN,Ncnsny,Case=Nom|Definite=Def|Gender=Neut|Number=Sing
Богомил Ѓузел,IX,надвива,надвива,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,крти,крта,NOUN,Ncfpnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Plur
Богомил Ѓузел,IX,чкртливо,чкртливо,ADV,Rgp,Degree=Pos
Богомил Ѓузел,IX,тврди,тврди,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,клапата,клапа,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Богомил Ѓузел,IX,клунот,клун,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,пеликаиите,пеликаија,NOUN,Ncfpny,Case=Nom|Definite=Def|Gender=Fem|Number=Plur
Богомил Ѓузел,IX,идиотот,идиот,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,зашан,зашан,VERB,Vmeia-s-n,Aspect=Perf|Mood=Ind|Number=Sing|Polarity=Pos|Tense=Past
Богомил Ѓузел,IX,океанот,океан,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,штрака,штрака,VERB,I,
Богомил Ѓузел,IX,заби,заб,NOUN,Ncmpnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Plur
Богомил Ѓузел,IX,место,место,NOUN,Ncnsnn,Case=Nom|Definite=Ind|Gender=Neut|Number=Sing
Богомил Ѓузел,IX,песната,песна,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
